Driver,DriverNumber,RaceName,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime,Position,Stint,Compound,TyreLife,SpeedST,IsPersonalBest,Team,Sector1Seconds,Sector2Seconds,Sector3Seconds,LapTimeSeconds
ALO,14,Azerbaijan,20,0:37.839,0:43.398,0:25.405,1:46.642,10,1,MEDIUM,23,322,False,Aston Martin,37.839,43.398,25.405,106.642
ALO,14,Azerbaijan,21,0:37.724,0:43.486,0:29.557,1:50.767,11,1,MEDIUM,24,321,False,Aston Martin,37.724,43.486,29.557,110.767
ALO,14,Azerbaijan,22,0:59.539,0:44.117,0:25.663,2:09.319,18,2,HARD,1,320,False,Aston Martin,59.539,44.117,25.663,129.319
ALO,14,Azerbaijan,23,0:38.336,0:43.323,0:25.359,1:47.018,18,2,HARD,2,324,False,Aston Martin,38.336,43.323,25.359,107.018
ALO,14,Azerbaijan,24,0:37.927,0:43.487,0:25.386,1:46.800,18,2,HARD,3,323,False,Aston Martin,37.927,43.487,25.386,106.8
ALO,14,Azerbaijan,25,0:37.578,0:43.300,0:25.430,1:46.308,18,2,HARD,4,320,True,Aston Martin,37.578,43.3,25.43,106.308
ALO,14,Azerbaijan,26,0:37.619,0:43.185,0:25.517,1:46.321,18,2,HARD,5,320,False,Aston Martin,37.619,43.185,25.517,106.321
ALO,14,Azerbaijan,27,0:37.565,0:43.433,0:25.457,1:46.455,18,2,HARD,6,322,False,Aston Martin,37.565,43.433,25.457,106.455
ALO,14,Azerbaijan,28,0:37.676,0:43.433,0:25.474,1:46.583,18,2,HARD,7,323,False,Aston Martin,37.676,43.433,25.474,106.583
ALO,14,Azerbaijan,29,0:37.667,0:43.317,0:25.444,1:46.428,17,2,HARD,8,322,False,Aston Martin,37.667,43.317,25.444,106.428
ALO,14,Azerbaijan,30,0:37.684,0:43.454,0:25.433,1:46.571,17,2,HARD,9,323,False,Aston Martin,37.684,43.454,25.433,106.571
ALO,14,Azerbaijan,31,0:37.790,0:43.205,0:25.421,1:46.416,17,2,HARD,10,322,False,Aston Martin,37.79,43.205,25.421,106.416
ALO,14,Azerbaijan,32,0:37.458,0:43.105,0:25.331,1:45.894,17,2,HARD,11,324,True,Aston Martin,37.458,43.105,25.331,105.894
ALO,14,Azerbaijan,33,0:37.419,0:43.242,0:25.162,1:45.823,17,2,HARD,12,327,True,Aston Martin,37.419,43.242,25.162,105.823
ALO,14,Azerbaijan,34,0:38.138,0:43.376,0:24.973,1:46.487,17,2,HARD,13,326,False,Aston Martin,38.138,43.376,24.973,106.487
ALO,14,Azerbaijan,35,0:38.357,0:43.780,0:25.019,1:47.156,16,2,HARD,14,330,False,Aston Martin,38.357,43.78,25.019,107.156
ALO,14,Azerbaijan,36,0:37.534,0:43.159,0:25.369,1:46.062,17,2,HARD,15,322,False,Aston Martin,37.534,43.159,25.369,106.062
ALO,14,Azerbaijan,37,0:38.162,0:43.138,0:25.258,1:46.558,16,2,HARD,16,322,False,Aston Martin,38.162,43.138,25.258,106.558
ALO,14,Azerbaijan,38,0:37.478,0:43.037,0:25.308,1:45.823,15,2,HARD,17,322,False,Aston Martin,37.478,43.037,25.308,105.823
ALO,14,Azerbaijan,39,0:37.315,0:42.859,0:25.313,1:45.487,15,2,HARD,18,322,True,Aston Martin,37.315,42.859,25.313,105.487
ALO,14,Azerbaijan,40,0:37.025,0:43.117,0:25.281,1:45.423,15,2,HARD,19,323,True,Aston Martin,37.025,43.117,25.281,105.423
ALO,14,Azerbaijan,41,0:37.207,0:42.917,0:25.284,1:45.408,15,2,HARD,20,322,True,Aston Martin,37.207,42.917,25.284,105.408
ALO,14,Azerbaijan,42,0:37.506,0:43.093,0:25.299,1:45.898,15,2,HARD,21,321,False,Aston Martin,37.506,43.093,25.299,105.898
ALO,14,Azerbaijan,43,0:37.306,0:43.026,0:25.323,1:45.655,15,2,HARD,22,321,False,Aston Martin,37.306,43.026,25.323,105.655
ALO,14,Azerbaijan,44,0:37.352,0:43.411,0:25.250,1:46.013,15,2,HARD,23,322,False,Aston Martin,37.352,43.411,25.25,106.013
ALO,14,Azerbaijan,45,0:37.210,0:42.982,0:25.128,1:45.320,15,2,HARD,24,323,True,Aston Martin,37.21,42.982,25.128,105.32
ALO,14,Azerbaijan,46,0:37.040,0:43.160,0:25.202,1:45.402,15,2,HARD,25,323,False,Aston Martin,37.04,43.16,25.202,105.402
ALO,14,Azerbaijan,47,0:37.414,0:42.874,0:25.147,1:45.435,15,2,HARD,26,324,False,Aston Martin,37.414,42.874,25.147,105.435
ALO,14,Azerbaijan,48,0:37.829,0:43.252,0:25.265,1:46.346,15,2,HARD,27,322,False,Aston Martin,37.829,43.252,25.265,106.346
ALO,14,Azerbaijan,49,0:37.370,0:42.905,0:25.215,1:45.490,15,2,HARD,28,322,False,Aston Martin,37.37,42.905,25.215,105.49
ALO,14,Azerbaijan,50,0:37.074,0:42.730,0:25.198,1:45.002,15,2,HARD,29,323,True,Aston Martin,37.074,42.73,25.198,105.002
ALO,14,Azerbaijan,51,0:37.200,0:42.813,0:25.083,1:45.096,15,2,HARD,30,324,False,Aston Martin,37.2,42.813,25.083,105.096
LEC,16,Azerbaijan,1,,0:55.939,0:40.967,2:23.109,9,1,MEDIUM,4,245,False,Ferrari,,55.939,40.967,143.109
LEC,16,Azerbaijan,2,0:59.557,1:04.428,0:37.347,,9,1,MEDIUM,5,242,False,Ferrari,59.557,64.428,37.347,
LEC,16,Azerbaijan,3,0:58.939,1:02.850,0:36.638,,9,1,MEDIUM,6,235,False,Ferrari,58.939,62.85,36.638,
LEC,16,Azerbaijan,4,0:56.173,1:04.318,1:03.299,,9,1,MEDIUM,7,78,False,Ferrari,56.173,64.318,63.299,
LEC,16,Azerbaijan,5,0:41.156,0:44.324,0:25.694,1:51.174,7,1,MEDIUM,8,322,True,Ferrari,41.156,44.324,25.694,111.174
LEC,16,Azerbaijan,6,0:38.736,0:43.422,0:25.569,1:47.727,7,1,MEDIUM,9,320,True,Ferrari,38.736,43.422,25.569,107.727
LEC,16,Azerbaijan,7,0:38.234,0:43.593,0:25.482,1:47.309,7,1,MEDIUM,10,322,True,Ferrari,38.234,43.593,25.482,107.309
LEC,16,Azerbaijan,8,0:38.314,0:43.162,0:25.358,1:46.834,7,1,MEDIUM,11,321,True,Ferrari,38.314,43.162,25.358,106.834
LEC,16,Azerbaijan,9,0:37.988,0:43.227,0:25.558,1:46.773,7,1,MEDIUM,12,322,True,Ferrari,37.988,43.227,25.558,106.773
LEC,16,Azerbaijan,10,0:38.492,0:43.515,0:25.381,1:47.388,7,1,MEDIUM,13,325,False,Ferrari,38.492,43.515,25.381,107.388
LEC,16,Azerbaijan,11,0:38.143,0:43.381,0:25.277,1:46.801,7,1,MEDIUM,14,323,False,Ferrari,38.143,43.381,25.277,106.801
LEC,16,Azerbaijan,12,0:37.914,0:43.316,0:25.240,1:46.470,7,1,MEDIUM,15,324,True,Ferrari,37.914,43.316,25.24,106.47
LEC,16,Azerbaijan,13,0:37.886,0:43.353,0:25.203,1:46.442,7,1,MEDIUM,16,323,True,Ferrari,37.886,43.353,25.203,106.442
LEC,16,Azerbaijan,14,0:37.757,0:43.243,0:25.132,1:46.132,7,1,MEDIUM,17,326,True,Ferrari,37.757,43.243,25.132,106.132
LEC,16,Azerbaijan,15,0:38.104,0:43.392,0:25.347,1:46.843,7,1,MEDIUM,18,324,False,Ferrari,38.104,43.392,25.347,106.843
LEC,16,Azerbaijan,16,0:37.781,0:43.393,0:25.386,1:46.560,7,1,MEDIUM,19,323,False,Ferrari,37.781,43.393,25.386,106.56
LEC,16,Azerbaijan,17,0:37.691,0:42.951,0:25.374,1:46.016,7,1,MEDIUM,20,324,True,Ferrari,37.691,42.951,25.374,106.016
LEC,16,Azerbaijan,18,0:37.711,0:43.155,0:25.159,1:46.025,7,1,MEDIUM,21,325,False,Ferrari,37.711,43.155,25.159,106.025
LEC,16,Azerbaijan,19,0:37.738,0:43.118,0:28.832,1:49.688,7,1,MEDIUM,22,323,False,Ferrari,37.738,43.118,28.832,109.688
LEC,16,Azerbaijan,20,0:54.826,0:42.939,0:25.326,2:03.091,12,2,HARD,1,321,False,Ferrari,54.826,42.939,25.326,123.091
LEC,16,Azerbaijan,21,0:37.632,0:42.757,0:25.352,1:45.741,12,2,HARD,2,323,True,Ferrari,37.632,42.757,25.352,105.741
LEC,16,Azerbaijan,22,0:37.445,0:42.611,0:25.299,1:45.355,11,2,HARD,3,324,True,Ferrari,37.445,42.611,25.299,105.355
LEC,16,Azerbaijan,23,0:37.486,0:42.859,0:25.334,1:45.679,11,2,HARD,4,325,False,Ferrari,37.486,42.859,25.334,105.679
LEC,16,Azerbaijan,24,0:37.423,0:42.715,0:25.273,1:45.411,11,2,HARD,5,326,False,Ferrari,37.423,42.715,25.273,105.411
LEC,16,Azerbaijan,25,0:37.495,0:42.923,0:25.187,1:45.605,11,2,HARD,6,327,False,Ferrari,37.495,42.923,25.187,105.605
LEC,16,Azerbaijan,26,0:37.592,0:42.994,0:25.113,1:45.699,10,2,HARD,7,325,False,Ferrari,37.592,42.994,25.113,105.699
LEC,16,Azerbaijan,27,0:37.170,0:42.767,0:25.095,1:45.032,10,2,HARD,8,325,True,Ferrari,37.17,42.767,25.095,105.032
LEC,16,Azerbaijan,28,0:37.856,0:43.107,0:25.340,1:46.303,10,2,HARD,9,323,False,Ferrari,37.856,43.107,25.34,106.303
LEC,16,Azerbaijan,29,0:37.393,0:42.955,0:25.305,1:45.653,10,2,HARD,10,324,False,Ferrari,37.393,42.955,25.305,105.653
LEC,16,Azerbaijan,30,0:37.419,0:42.933,0:25.113,1:45.465,9,2,HARD,11,325,False,Ferrari,37.419,42.933,25.113,105.465
LEC,16,Azerbaijan,31,0:37.429,0:42.845,0:25.086,1:45.360,9,2,HARD,12,325,False,Ferrari,37.429,42.845,25.086,105.36
LEC,16,Azerbaijan,32,0:37.309,0:43.058,0:25.131,1:45.498,9,2,HARD,13,326,False,Ferrari,37.309,43.058,25.131,105.498
LEC,16,Azerbaijan,33,0:37.433,0:42.861,0:25.316,1:45.610,9,2,HARD,14,325,False,Ferrari,37.433,42.861,25.316,105.61
LEC,16,Azerbaijan,34,0:37.191,0:43.016,0:25.136,1:45.343,9,2,HARD,15,325,False,Ferrari,37.191,43.016,25.136,105.343
LEC,16,Azerbaijan,35,0:37.427,0:42.757,0:25.096,1:45.280,9,2,HARD,16,325,False,Ferrari,37.427,42.757,25.096,105.28
LEC,16,Azerbaijan,36,0:37.402,0:42.764,0:25.272,1:45.438,9,2,HARD,17,324,False,Ferrari,37.402,42.764,25.272,105.438
LEC,16,Azerbaijan,37,0:37.024,0:42.602,0:25.078,1:44.704,8,2,HARD,18,325,True,Ferrari,37.024,42.602,25.078,104.704
LEC,16,Azerbaijan,38,0:37.156,0:42.750,0:25.271,1:45.177,7,2,HARD,19,325,False,Ferrari,37.156,42.75,25.271,105.177
LEC,16,Azerbaijan,39,0:38.040,0:43.415,0:25.112,1:46.567,7,2,HARD,20,326,False,Ferrari,38.04,43.415,25.112,106.567
LEC,16,Azerbaijan,40,0:37.463,0:42.760,0:25.203,1:45.426,8,2,HARD,21,326,False,Ferrari,37.463,42.76,25.203,105.426
LEC,16,Azerbaijan,41,0:37.886,0:42.989,0:25.286,1:46.161,8,2,HARD,22,324,False,Ferrari,37.886,42.989,25.286,106.161
LEC,16,Azerbaijan,42,0:37.078,0:42.518,0:25.404,1:45.000,8,2,HARD,23,323,False,Ferrari,37.078,42.518,25.404,105.0
LEC,16,Azerbaijan,43,0:38.808,0:42.754,0:25.168,1:46.730,9,2,HARD,24,325,False,Ferrari,38.808,42.754,25.168,106.73
LEC,16,Azerbaijan,44,0:37.103,0:42.458,0:25.239,1:44.800,9,2,HARD,25,325,False,Ferrari,37.103,42.458,25.239,104.8
LEC,16,Azerbaijan,45,0:37.111,0:42.423,0:25.097,1:44.631,9,2,HARD,26,324,True,Ferrari,37.111,42.423,25.097,104.631
LEC,16,Azerbaijan,46,0:36.875,0:42.641,0:25.216,1:44.732,9,2,HARD,27,324,False,Ferrari,36.875,42.641,25.216,104.732
LEC,16,Azerbaijan,47,0:36.982,0:42.618,0:25.126,1:44.726,9,2,HARD,28,323,False,Ferrari,36.982,42.618,25.126,104.726
LEC,16,Azerbaijan,48,0:36.744,0:42.550,0:25.159,1:44.453,9,2,HARD,29,325,True,Ferrari,36.744,42.55,25.159,104.453
LEC,16,Azerbaijan,49,0:36.992,0:42.647,0:25.083,1:44.722,9,2,HARD,30,325,False,Ferrari,36.992,42.647,25.083,104.722
LEC,16,Azerbaijan,50,0:36.826,0:42.409,0:25.039,1:44.274,9,2,HARD,31,325,True,Ferrari,36.826,42.409,25.039,104.274
LEC,16,Azerbaijan,51,0:36.971,0:42.596,0:25.109,1:44.676,9,2,HARD,32,324,False,Ferrari,36.971,42.596,25.109,104.676
STR,18,Azerbaijan,1,,1:02.795,0:37.217,2:27.285,13,1,MEDIUM,4,180,False,Aston Martin,,62.795,37.217,147.285
STR,18,Azerbaijan,2,1:02.622,1:04.243,0:36.751,,13,1,MEDIUM,5,247,False,Aston Martin,62.622,64.243,36.751,
STR,18,Azerbaijan,3,0:59.833,1:01.270,0:36.025,,13,1,MEDIUM,6,248,False,Aston Martin,59.833,61.27,36.025,
STR,18,Azerbaijan,4,0:56.105,1:02.762,1:01.045,,13,1,MEDIUM,7,78,False,Aston Martin,56.105,62.762,61.045,
STR,18,Azerbaijan,5,0:42.085,0:45.746,0:25.431,1:53.262,14,1,MEDIUM,8,325,True,Aston Martin,42.085,45.746,25.431,113.262
STR,18,Azerbaijan,6,0:39.803,0:44.661,0:25.405,1:49.869,14,1,MEDIUM,9,323,True,Aston Martin,39.803,44.661,25.405,109.869
STR,18,Azerbaijan,7,0:39.145,0:44.381,0:25.224,1:48.750,14,1,MEDIUM,10,324,True,Aston Martin,39.145,44.381,25.224,108.75
STR,18,Azerbaijan,8,0:38.847,0:44.014,0:25.303,1:48.164,14,1,MEDIUM,11,324,True,Aston Martin,38.847,44.014,25.303,108.164
STR,18,Azerbaijan,9,0:38.418,0:43.896,0:25.306,1:47.620,14,1,MEDIUM,12,323,True,Aston Martin,38.418,43.896,25.306,107.62
STR,18,Azerbaijan,10,0:38.399,0:43.913,0:25.565,1:47.877,14,1,MEDIUM,13,323,False,Aston Martin,38.399,43.913,25.565,107.877
STR,18,Azerbaijan,11,0:38.451,0:43.878,0:25.250,1:47.579,14,1,MEDIUM,14,323,True,Aston Martin,38.451,43.878,25.25,107.579
STR,18,Azerbaijan,12,0:38.667,0:44.034,0:25.230,1:47.931,14,1,MEDIUM,15,322,False,Aston Martin,38.667,44.034,25.23,107.931
STR,18,Azerbaijan,13,0:38.547,0:44.048,0:25.346,1:47.941,14,1,MEDIUM,16,322,False,Aston Martin,38.547,44.048,25.346,107.941
STR,18,Azerbaijan,14,0:38.446,0:43.913,0:25.136,1:47.495,14,1,MEDIUM,17,325,True,Aston Martin,38.446,43.913,25.136,107.495
STR,18,Azerbaijan,15,0:39.001,0:44.238,0:25.348,1:48.587,14,1,MEDIUM,18,322,False,Aston Martin,39.001,44.238,25.348,108.587
STR,18,Azerbaijan,16,0:38.706,0:44.018,0:25.269,1:47.993,13,1,MEDIUM,19,322,False,Aston Martin,38.706,44.018,25.269,107.993
STR,18,Azerbaijan,17,0:38.149,0:43.529,0:25.665,1:47.343,13,1,MEDIUM,20,317,True,Aston Martin,38.149,43.529,25.665,107.343
STR,18,Azerbaijan,18,0:38.067,0:43.383,0:25.747,1:47.197,13,1,MEDIUM,21,316,True,Aston Martin,38.067,43.383,25.747,107.197
STR,18,Azerbaijan,19,0:38.271,0:43.368,0:25.695,1:47.334,13,1,MEDIUM,22,318,False,Aston Martin,38.271,43.368,25.695,107.334
STR,18,Azerbaijan,20,0:38.282,0:43.513,0:25.476,1:47.271,13,1,MEDIUM,23,320,False,Aston Martin,38.282,43.513,25.476,107.271
STR,18,Azerbaijan,21,0:38.009,0:43.285,0:25.653,1:46.947,13,1,MEDIUM,24,319,True,Aston Martin,38.009,43.285,25.653,106.947
STR,18,Azerbaijan,22,0:38.393,0:43.383,0:25.618,1:47.394,12,1,MEDIUM,25,318,False,Aston Martin,38.393,43.383,25.618,107.394
STR,18,Azerbaijan,23,0:38.155,0:43.410,0:25.670,1:47.235,12,1,MEDIUM,26,317,False,Aston Martin,38.155,43.41,25.67,107.235
STR,18,Azerbaijan,24,0:38.077,0:43.313,0:25.703,1:47.093,12,1,MEDIUM,27,318,False,Aston Martin,38.077,43.313,25.703,107.093
STR,18,Azerbaijan,25,0:37.900,0:43.459,0:25.702,1:47.061,12,1,MEDIUM,28,317,False,Aston Martin,37.9,43.459,25.702,107.061
STR,18,Azerbaijan,26,0:38.249,0:43.390,0:25.620,1:47.259,12,1,MEDIUM,29,316,False,Aston Martin,38.249,43.39,25.62,107.259
STR,18,Azerbaijan,27,0:37.806,0:43.343,0:25.672,1:46.821,11,1,MEDIUM,30,318,True,Aston Martin,37.806,43.343,25.672,106.821
STR,18,Azerbaijan,28,0:37.981,0:43.408,0:25.713,1:47.102,11,1,MEDIUM,31,316,False,Aston Martin,37.981,43.408,25.713,107.102
STR,18,Azerbaijan,29,0:37.843,0:43.385,0:25.808,1:47.036,11,1,MEDIUM,32,317,False,Aston Martin,37.843,43.385,25.808,107.036
STR,18,Azerbaijan,30,0:38.141,0:43.552,0:25.565,1:47.258,11,1,MEDIUM,33,319,False,Aston Martin,38.141,43.552,25.565,107.258
STR,18,Azerbaijan,31,0:38.032,0:43.319,0:25.558,1:46.909,11,1,MEDIUM,34,318,False,Aston Martin,38.032,43.319,25.558,106.909
STR,18,Azerbaijan,32,0:37.678,0:43.291,0:25.665,1:46.634,11,1,MEDIUM,35,319,True,Aston Martin,37.678,43.291,25.665,106.634
STR,18,Azerbaijan,33,0:37.593,0:43.140,0:25.709,1:46.442,11,1,MEDIUM,36,318,True,Aston Martin,37.593,43.14,25.709,106.442
STR,18,Azerbaijan,34,0:37.887,0:43.113,0:25.755,1:46.755,11,1,MEDIUM,37,317,False,Aston Martin,37.887,43.113,25.755,106.755
STR,18,Azerbaijan,35,0:37.741,0:43.361,0:25.648,1:46.750,11,1,MEDIUM,38,317,False,Aston Martin,37.741,43.361,25.648,106.75
STR,18,Azerbaijan,36,0:37.613,0:43.356,0:25.699,1:46.668,11,1,MEDIUM,39,317,False,Aston Martin,37.613,43.356,25.699,106.668
STR,18,Azerbaijan,37,0:38.507,0:43.201,0:29.260,1:50.968,14,1,MEDIUM,40,319,False,Aston Martin,38.507,43.201,29.26,110.968
STR,18,Azerbaijan,38,0:56.283,0:43.672,0:25.532,2:05.487,17,2,HARD,1,320,False,Aston Martin,56.283,43.672,25.532,125.487
STR,18,Azerbaijan,39,0:37.400,0:42.805,0:25.350,1:45.555,17,2,HARD,2,321,True,Aston Martin,37.4,42.805,25.35,105.555
STR,18,Azerbaijan,40,0:37.549,0:42.781,0:25.415,1:45.745,17,2,HARD,3,321,False,Aston Martin,37.549,42.781,25.415,105.745
STR,18,Azerbaijan,41,0:37.447,0:42.840,0:25.511,1:45.798,17,2,HARD,4,319,False,Aston Martin,37.447,42.84,25.511,105.798
STR,18,Azerbaijan,42,0:37.612,0:42.749,0:25.428,1:45.789,17,2,HARD,5,318,False,Aston Martin,37.612,42.749,25.428,105.789
STR,18,Azerbaijan,43,0:37.471,0:42.666,0:25.486,1:45.623,17,2,HARD,6,319,False,Aston Martin,37.471,42.666,25.486,105.623
STR,18,Azerbaijan,44,0:37.543,0:42.646,0:25.462,1:45.651,17,2,HARD,7,318,False,Aston Martin,37.543,42.646,25.462,105.651
STR,18,Azerbaijan,45,0:37.382,0:42.635,0:25.339,1:45.356,17,2,HARD,8,319,True,Aston Martin,37.382,42.635,25.339,105.356
STR,18,Azerbaijan,46,0:37.554,0:42.511,0:25.388,1:45.453,17,2,HARD,9,317,False,Aston Martin,37.554,42.511,25.388,105.453
STR,18,Azerbaijan,47,0:37.356,0:42.689,0:25.349,1:45.394,17,2,HARD,10,318,False,Aston Martin,37.356,42.689,25.349,105.394
STR,18,Azerbaijan,48,0:37.460,0:42.610,0:25.430,1:45.500,17,2,HARD,11,319,False,Aston Martin,37.46,42.61,25.43,105.5
STR,18,Azerbaijan,49,0:37.517,0:42.809,0:25.350,1:45.676,17,2,HARD,12,318,False,Aston Martin,37.517,42.809,25.35,105.676
STR,18,Azerbaijan,50,0:37.302,0:42.402,0:25.379,1:45.083,17,2,HARD,13,318,True,Aston Martin,37.302,42.402,25.379,105.083
STR,18,Azerbaijan,51,0:37.901,0:43.252,0:27.051,1:48.204,17,2,HARD,14,319,False,Aston Martin,37.901,43.252,27.051,108.204
TSU,22,Azerbaijan,1,,0:52.151,0:40.257,2:17.485,6,1,HARD,1,186,False,Red Bull Racing,,52.151,40.257,137.485
TSU,22,Azerbaijan,2,0:59.774,1:04.140,0:38.497,,6,1,HARD,2,217,False,Red Bull Racing,59.774,64.14,38.497,
TSU,22,Azerbaijan,3,0:58.136,1:02.219,0:38.148,,6,1,HARD,3,224,False,Red Bull Racing,58.136,62.219,38.148,
TSU,22,Azerbaijan,4,0:55.424,1:06.026,1:05.574,,7,1,HARD,4,69,False,Red Bull Racing,55.424,66.026,65.574,
TSU,22,Azerbaijan,5,0:40.851,0:43.939,0:25.553,1:50.343,5,1,HARD,5,320,True,Red Bull Racing,40.851,43.939,25.553,110.343
TSU,22,Azerbaijan,6,0:38.494,0:43.540,0:25.510,1:47.544,5,1,HARD,6,320,True,Red Bull Racing,38.494,43.54,25.51,107.544
TSU,22,Azerbaijan,7,0:38.965,0:43.130,0:25.493,1:47.588,5,1,HARD,7,318,False,Red Bull Racing,38.965,43.13,25.493,107.588
TSU,22,Azerbaijan,8,0:38.173,0:43.168,0:25.481,1:46.822,5,1,HARD,8,319,True,Red Bull Racing,38.173,43.168,25.481,106.822
TSU,22,Azerbaijan,9,0:38.337,0:43.305,0:25.424,1:47.066,5,1,HARD,9,320,False,Red Bull Racing,38.337,43.305,25.424,107.066
TSU,22,Azerbaijan,10,0:39.274,0:43.518,0:25.600,1:48.392,6,1,HARD,10,322,False,Red Bull Racing,39.274,43.518,25.6,108.392
TSU,22,Azerbaijan,11,0:38.006,0:43.142,0:25.520,1:46.668,6,1,HARD,11,320,True,Red Bull Racing,38.006,43.142,25.52,106.668
TSU,22,Azerbaijan,12,0:37.965,0:43.019,0:25.460,1:46.444,6,1,HARD,12,321,True,Red Bull Racing,37.965,43.019,25.46,106.444
TSU,22,Azerbaijan,13,0:37.729,0:43.305,0:25.483,1:46.517,6,1,HARD,13,319,False,Red Bull Racing,37.729,43.305,25.483,106.517
TSU,22,Azerbaijan,14,0:37.745,0:43.152,0:25.564,1:46.461,6,1,HARD,14,321,False,Red Bull Racing,37.745,43.152,25.564,106.461
TSU,22,Azerbaijan,15,0:37.847,0:43.078,0:25.557,1:46.482,6,1,HARD,15,320,False,Red Bull Racing,37.847,43.078,25.557,106.482
TSU,22,Azerbaijan,16,0:37.724,0:43.031,0:25.379,1:46.134,6,1,HARD,16,321,True,Red Bull Racing,37.724,43.031,25.379,106.134
TSU,22,Azerbaijan,17,0:37.603,0:43.120,0:25.418,1:46.141,6,1,HARD,17,322,False,Red Bull Racing,37.603,43.12,25.418,106.141
TSU,22,Azerbaijan,18,0:37.701,0:43.177,0:25.420,1:46.298,5,1,HARD,18,322,False,Red Bull Racing,37.701,43.177,25.42,106.298
TSU,22,Azerbaijan,19,0:37.649,0:42.809,0:25.622,1:46.080,5,1,HARD,19,320,True,Red Bull Racing,37.649,42.809,25.622,106.08
TSU,22,Azerbaijan,20,0:37.479,0:43.018,0:25.427,1:45.924,4,1,HARD,20,320,True,Red Bull Racing,37.479,43.018,25.427,105.924
TSU,22,Azerbaijan,21,0:37.408,0:42.757,0:25.637,1:45.802,4,1,HARD,21,320,True,Red Bull Racing,37.408,42.757,25.637,105.802
TSU,22,Azerbaijan,22,0:37.460,0:42.862,0:25.574,1:45.896,4,1,HARD,22,320,False,Red Bull Racing,37.46,42.862,25.574,105.896
TSU,22,Azerbaijan,23,0:37.426,0:42.826,0:25.581,1:45.833,4,1,HARD,23,319,False,Red Bull Racing,37.426,42.826,25.581,105.833
TSU,22,Azerbaijan,24,0:37.372,0:42.816,0:25.684,1:45.872,4,1,HARD,24,321,False,Red Bull Racing,37.372,42.816,25.684,105.872
TSU,22,Azerbaijan,25,0:37.338,0:42.825,0:25.681,1:45.844,4,1,HARD,25,319,False,Red Bull Racing,37.338,42.825,25.681,105.844
TSU,22,Azerbaijan,26,0:37.209,0:42.656,0:25.568,1:45.433,4,1,HARD,26,318,True,Red Bull Racing,37.209,42.656,25.568,105.433
TSU,22,Azerbaijan,27,0:37.096,0:42.653,0:25.493,1:45.242,4,1,HARD,27,319,True,Red Bull Racing,37.096,42.653,25.493,105.242
TSU,22,Azerbaijan,28,0:37.230,0:42.636,0:25.669,1:45.535,3,1,HARD,28,319,False,Red Bull Racing,37.23,42.636,25.669,105.535
TSU,22,Azerbaijan,29,0:37.247,0:42.722,0:25.695,1:45.664,3,1,HARD,29,319,False,Red Bull Racing,37.247,42.722,25.695,105.664
TSU,22,Azerbaijan,30,0:37.350,0:42.845,0:25.626,1:45.821,3,1,HARD,30,319,False,Red Bull Racing,37.35,42.845,25.626,105.821
TSU,22,Azerbaijan,31,0:37.034,0:42.835,0:25.600,1:45.469,3,1,HARD,31,317,False,Red Bull Racing,37.034,42.835,25.6,105.469
TSU,22,Azerbaijan,32,0:37.290,0:42.710,0:25.617,1:45.617,3,1,HARD,32,319,False,Red Bull Racing,37.29,42.71,25.617,105.617
TSU,22,Azerbaijan,33,0:37.305,0:42.372,0:25.600,1:45.277,3,1,HARD,33,319,False,Red Bull Racing,37.305,42.372,25.6,105.277
TSU,22,Azerbaijan,34,0:37.123,0:42.498,0:25.538,1:45.159,3,1,HARD,34,319,True,Red Bull Racing,37.123,42.498,25.538,105.159
TSU,22,Azerbaijan,35,0:37.089,0:42.471,0:25.577,1:45.137,3,1,HARD,35,319,True,Red Bull Racing,37.089,42.471,25.577,105.137
TSU,22,Azerbaijan,36,0:37.146,0:42.509,0:25.486,1:45.141,3,1,HARD,36,319,False,Red Bull Racing,37.146,42.509,25.486,105.141
TSU,22,Azerbaijan,37,0:36.908,0:42.545,0:25.499,1:44.952,3,1,HARD,37,319,True,Red Bull Racing,36.908,42.545,25.499,104.952
TSU,22,Azerbaijan,38,0:37.104,0:42.514,0:29.145,1:48.763,3,1,HARD,38,318,False,Red Bull Racing,37.104,42.514,29.145,108.763
TSU,22,Azerbaijan,39,0:55.211,0:42.891,0:25.383,2:03.485,6,2,MEDIUM,7,321,False,Red Bull Racing,55.211,42.891,25.383,123.485
TSU,22,Azerbaijan,40,0:37.350,0:42.264,0:25.263,1:44.877,6,2,MEDIUM,8,323,True,Red Bull Racing,37.35,42.264,25.263,104.877
TSU,22,Azerbaijan,41,0:37.005,0:42.292,0:25.137,1:44.434,6,2,MEDIUM,9,323,True,Red Bull Racing,37.005,42.292,25.137,104.434
TSU,22,Azerbaijan,42,0:37.276,0:42.308,0:24.989,1:44.573,6,2,MEDIUM,10,324,False,Red Bull Racing,37.276,42.308,24.989,104.573
TSU,22,Azerbaijan,43,0:37.910,0:42.595,0:25.043,1:45.548,6,2,MEDIUM,11,323,False,Red Bull Racing,37.91,42.595,25.043,105.548
TSU,22,Azerbaijan,44,0:37.490,0:42.471,0:24.948,1:44.909,6,2,MEDIUM,12,325,False,Red Bull Racing,37.49,42.471,24.948,104.909
TSU,22,Azerbaijan,45,0:37.678,0:42.432,0:25.009,1:45.119,6,2,MEDIUM,13,323,False,Red Bull Racing,37.678,42.432,25.009,105.119
